customer_id,qtt_order,total_spent,last_order
5471,33,371975.4,2022-12-06 10:00:00
5472,89,49769.77,2022-08-21 15:00:00
5473,38,23963.02,2022-09-28 19:00:00
5474,11,187018.13,2022-03-25 12:00:00
5475,3,16488.32,2022-05-05 16:00:00
5476,140,239211.91,2022-09-19 00:00:00
5477,34,211365.79,2022-04-15 22:00:00
5478,29,971265.46,2022-07-05 06:00:00
5479,49,279136.75,2022-04-27 23:00:00
5480,38,85766.99,2022-01-22 01:00:00
5481,11,71054.18,2022-03-29 02:00:00
5482,94,532681.7,2022-04-07 09:00:00
5483,27,634619.24,2022-10-23 07:00:00
5484,30,125089.51,2022-09-21 19:00:00
5485,78,529668.32,2022-02-11 23:00:00
5486,23,67872.99,2022-04-01 08:00:00
5487,163,80074.98,2022-05-21 01:00:00
5488,182,118474.78,2022-06-06 21:00:00
5489,43,119955.13,2022-08-06 14:00:00
5490,58,59240.59,2022-02-09 23:00:00
5491,21,77398.29,2022-05-14 05:00:00
5492,29,51614.85,2022-02-26 17:00:00
5493,15,75669.44,2022-05-01 18:00:00
5494,190,134241.08,2022-06-27 05:00:00
5495,212,41502.83,2022-10-09 10:00:00
5496,170,756326.52,2022-02-24 08:00:00
5497,550,1022871.82,2022-09-22 12:00:00
5498,8,158843.77,2022-01-12 08:00:00
5499,36,293973.33,2022-01-14 18:00:00
5500,77,45150.98,2022-03-06 06:00:00
5501,7,128565.09,2022-07-15 10:00:00
5502,303,100491.37,2022-08-14 07:00:00
5503,21,26515.82,2022-07-19 06:00:00
5504,14,12520.8,2022-03-31 13:00:00
5505,138,87539.27,2022-01-23 16:00:00
5506,45,236688.05,2022-04-13 14:00:00
5507,566,87695.18,2022-01-12 13:00:00
5508,27,233813.68,2022-08-05 07:00:00
5509,332,319192.23,2022-04-05 10:00:00
5510,22,181279.37,2022-01-01 06:00:00
5511,9,36865.89,2022-04-05 23:00:00
5512,8,162492.12,2022-02-12 17:00:00
5513,105,222116.4,2022-05-08 13:00:00
5514,88,349820.09,2022-05-02 21:00:00
5515,21,17706.54,2022-02-15 11:00:00
5516,77,28686.37,2022-03-20 10:00:00
5517,47,119342.5,2022-04-02 04:00:00
5518,103,52029.07,2022-02-11 03:00:00
5519,469,30640.45,2022-01-15 18:00:00
5520,336,139349.41,2022-05-04 05:00:00
5521,342,185565.7,2022-09-03 04:00:00
5522,43,100884.96,2022-10-28 01:00:00
5523,45,198011.3,2022-07-10 19:00:00
5524,48,29165.18,2022-10-06 13:00:00
5525,288,527268.24,2022-08-05 08:00:00
5526,11,157461.78,2022-02-13 04:00:00
5527,232,201584.01,2022-04-24 02:00:00
5528,23,468239.37,2022-01-03 07:00:00
5529,14,121944.0,2022-07-25 17:00:00
5530,26,207250.14,2022-07-26 14:00:00
5531,127,78115.93,2022-03-29 10:00:00
5532,75,97466.89,2022-03-29 04:00:00
5533,5,187896.72,2022-05-12 02:00:00
5534,65,124409.15,2022-06-15 10:00:00
5535,37,151427.86,2022-03-09 11:00:00
5536,86,413579.17,2022-08-10 13:00:00
5537,78,156774.6,2022-03-25 12:00:00
5538,14,65902.24,2022-06-25 07:00:00
5539,10,52173.58,2022-01-18 10:00:00
5540,1,21651.3,2022-01-31 17:00:00
5541,190,64782.23,2022-12-03 20:00:00
5542,96,141141.84,2022-11-10 09:00:00
5543,99,141314.44,2022-07-24 10:00:00
5544,53,3746.95,2022-06-03 11:00:00
5545,65,79745.49,2022-05-13 18:00:00
5546,113,217922.16,2022-10-29 18:00:00
5547,37,25841.82,2022-05-03 16:00:00
5548,57,347847.09,2022-05-06 05:00:00
5549,82,37221.47,2022-10-14 07:00:00
5550,2,145306.89,2022-03-16 02:00:00
5551,59,22251.29,2022-11-27 22:00:00
5552,20,660402.42,2022-04-08 15:00:00
5553,455,625897.45,2022-07-30 06:00:00
5554,162,71179.96,2022-08-19 13:00:00
5555,377,928133.44,2022-11-14 16:00:00
5556,49,17452.54,2022-02-11 18:00:00
5557,6,137033.61,2022-05-09 17:00:00
5558,175,138919.72,2022-10-05 00:00:00
5559,12,81109.36,2022-09-17 16:00:00
5560,164,101907.94,2022-05-07 01:00:00
5561,28,132247.07,2022-06-07 10:00:00
5562,218,103211.63,2022-05-01 15:00:00
5563,45,260535.83,2022-11-12 17:00:00
5564,18,142775.12,2022-10-14 09:00:00
5565,13,205212.39,2022-06-13 00:00:00
5566,24,1082580.25,2022-11-16 12:00:00
5567,9,102431.01,2022-10-10 22:00:00
5568,1026,178171.37,2022-04-19 13:00:00
5569,120,61585.57,2022-07-17 14:00:00
5570,102,62244.04,2022-12-18 13:00:00
5571,560,322109.22,2022-05-27 05:00:00
5572,259,388189.76,2022-07-16 06:00:00
5573,50,141051.11,2022-08-17 11:00:00
5574,13,76516.22,2022-03-22 21:00:00
5575,172,1040217.53,2022-04-04 07:00:00
5576,29,207296.1,2022-03-04 14:00:00
5577,38,55216.94,2022-01-28 02:00:00
5578,6,392651.02,2022-01-11 01:00:00
5579,40,214182.59,2022-08-28 01:00:00
5580,32,96733.2,2022-07-22 08:00:00
5581,21,263427.15,2022-11-29 22:00:00
5582,299,480921.86,2022-07-14 15:00:00
5583,10,124309.07,2022-03-21 00:00:00
5584,31,265474.43,2022-08-17 01:00:00
5585,34,3565.14,2022-09-16 06:00:00
5586,4,206495.7,2022-10-28 09:00:00
5587,74,114628.18,2022-04-03 05:00:00
5588,29,306232.71,2022-05-06 03:00:00
5589,9,13510.48,2022-05-13 09:00:00
5590,14,53905.0,2022-02-03 08:00:00
5591,34,41710.17,2022-07-28 10:00:00
5592,875,296106.67,2022-03-25 21:00:00
5593,35,788347.28,2022-09-19 01:00:00
5594,37,833165.95,2022-03-28 08:00:00
5595,389,360229.32,2022-04-02 19:00:00
5596,35,55078.29,2022-06-03 13:00:00
5597,30,687250.4,2022-09-11 05:00:00
5598,27,395413.03,2022-04-01 23:00:00
5599,26,54235.6,2022-01-17 18:00:00
5600,78,237079.0,2022-03-06 23:00:00
5601,41,300825.44,2022-06-10 11:00:00
5602,763,613844.91,2022-08-03 19:00:00
5603,13,243315.96,2022-10-06 03:00:00
5604,69,205120.57,2022-05-17 05:00:00
5605,97,578496.92,2022-02-06 20:00:00
5606,110,182912.17,2022-06-19 06:00:00
5607,46,86102.07,2022-10-04 21:00:00
5608,45,42189.61,2022-07-19 09:00:00
5609,187,223027.3,2022-08-06 08:00:00
5610,19,28426.41,2021-12-26 17:00:00
5611,34,237000.99,2022-10-18 15:00:00
5612,36,101033.64,2022-03-01 16:00:00
5613,208,212509.66,2022-09-26 16:00:00
5614,287,49518.09,2022-04-21 04:00:00
5615,12,89876.41,2022-03-17 17:00:00
5616,132,368488.52,2022-04-09 12:00:00
5617,8,157184.59,2022-01-09 23:00:00
5618,24,140525.53,2022-01-28 20:00:00
5619,11,226460.2,2022-05-11 23:00:00
5620,4,91899.59,2022-06-17 06:00:00
5621,29,161826.66,2022-03-22 10:00:00
5622,6,63488.22,2022-05-31 05:00:00
5623,507,112641.95,2022-03-19 16:00:00
5624,27,42282.36,2022-04-06 22:00:00
5625,280,130362.9,2022-02-21 12:00:00
5626,59,156393.88,2022-05-21 18:00:00
5627,10,60420.73,2022-09-04 03:00:00
5628,22,204174.56,2022-05-26 07:00:00
5629,211,93597.51,2022-07-26 00:00:00
5630,77,55885.92,2022-02-10 18:00:00
5631,14,57511.65,2022-03-30 07:00:00
5632,60,49695.86,2022-07-18 23:00:00
5633,15,42798.82,2022-05-20 05:00:00
5634,75,205899.05,2022-09-25 18:00:00
5635,483,545501.42,2022-07-23 19:00:00
5636,44,115142.96,2022-03-20 18:00:00
5637,1,61698.41,2022-01-18 05:00:00
5638,178,37450.47,2022-01-29 04:00:00
5639,50,25371.79,2022-08-17 10:00:00
5640,114,9073.07,2022-05-23 15:00:00
5641,10,420346.65,2022-08-16 12:00:00
5642,88,273719.94,2022-09-05 20:00:00
5643,5,318927.84,2022-01-10 08:00:00
5644,207,119210.64,2022-02-02 09:00:00
5645,6,3673.6,2022-07-17 09:00:00
5646,207,239958.36,2022-02-13 15:00:00
5647,112,98936.5,2022-03-01 17:00:00
5648,178,622832.31,2022-04-16 09:00:00
5649,25,36310.41,2022-03-31 14:00:00
5650,16,274087.36,2022-10-10 05:00:00
5651,550,774704.3,2022-11-03 23:00:00
5652,9,183236.69,2022-03-02 07:00:00
5653,74,288767.82,2022-03-31 16:00:00
5654,227,172263.71,2022-07-05 20:00:00
5655,69,58744.95,2022-03-27 11:00:00
5656,51,57943.33,2022-05-24 06:00:00
5657,215,517126.43,2022-02-17 22:00:00
5658,86,908906.73,2022-11-14 07:00:00
5659,67,500274.49,2022-06-01 10:00:00
5660,8,149988.91,2022-03-06 06:00:00
5661,25,30536.6,2022-09-17 20:00:00
5662,4,24219.12,2022-07-30 23:00:00
5663,88,13613.79,2022-05-31 19:00:00
5664,15,253558.11,2022-02-14 13:00:00
5665,43,236345.35,2022-11-04 04:00:00
5666,42,390300.2,2022-10-09 19:00:00
5667,88,304757.85,2022-11-03 02:00:00
5668,13,52435.94,2022-03-05 11:00:00
5669,904,540738.27,2022-09-29 07:00:00
5670,37,39064.83,2022-03-18 16:00:00
5671,5,103992.78,2022-05-30 05:00:00
5672,113,153677.78,2022-08-07 04:00:00
5673,28,11504.36,2022-10-16 09:00:00
5674,13,46863.85,2022-03-18 01:00:00
5675,461,408266.8,2022-08-22 18:00:00
5676,315,688724.6,2022-07-20 21:00:00
5677,113,720281.79,2022-06-26 10:00:00
5678,292,103051.54,2022-02-21 22:00:00
5679,225,29228.1,2022-01-16 14:00:00
5680,23,20893.25,2022-07-08 20:00:00
5681,90,173903.48,2022-03-17 06:00:00
5682,298,1154401.9,2022-09-20 18:00:00
5683,99,794789.53,2022-05-16 18:00:00
5684,14,15179.83,2022-04-01 12:00:00
5685,32,56864.29,2022-07-30 00:00:00
5686,16,36273.34,2022-02-23 23:00:00
5687,8,83064.96,2022-04-13 14:00:00
5688,526,109122.22,2022-07-21 06:00:00
5689,54,156506.54,2022-09-01 00:00:00
5690,98,122817.37,2022-07-26 06:00:00
5691,224,346938.96,2022-05-22 08:00:00
5692,117,121360.12,2022-04-04 02:00:00
5693,250,18148.29,2022-10-18 01:00:00
5694,337,42911.93,2022-02-23 04:00:00
5695,94,714957.48,2022-08-15 09:00:00
5696,32,144286.7,2022-09-28 07:00:00
5697,24,76529.57,2022-03-14 19:00:00
5698,13,110011.77,2022-01-19 05:00:00
5699,17,46819.55,2022-06-20 10:00:00
5700,27,7594.87,2022-06-01 21:00:00
5701,34,78848.59,2022-10-14 14:00:00
5702,99,294585.49,2022-08-04 18:00:00
5703,85,194192.37,2022-04-07 07:00:00
5704,35,48425.47,2022-09-17 12:00:00
5705,79,120271.65,2022-04-11 14:00:00
5706,93,404654.67,2022-07-17 00:00:00
5707,13,79027.08,2022-05-13 05:00:00
5708,66,466247.45,2022-03-13 22:00:00
5709,388,373662.25,2022-05-29 09:00:00
5710,58,184159.51,2022-10-07 05:00:00
5711,105,300475.39,2022-07-19 19:00:00
5712,104,289093.71,2022-11-02 23:00:00
5713,22,61568.92,2022-10-13 15:00:00
5714,7,285732.81,2022-01-03 10:00:00
5715,7,231781.3,2022-07-10 09:00:00
5716,197,105826.06,2022-05-08 00:00:00
5717,12,651877.11,2022-03-04 09:00:00
5718,205,286707.6,2022-11-22 00:00:00
5719,57,80035.77,2022-06-02 22:00:00
5720,88,61815.06,2022-10-04 14:00:00
5721,9,46354.37,2022-03-17 21:00:00
5722,34,21714.13,2022-05-03 17:00:00
5723,15,192664.45,2022-04-02 18:00:00
5724,194,66626.1,2022-07-16 03:00:00
5725,5,137727.61,2022-01-29 02:00:00
5726,455,751605.73,2022-05-01 10:00:00
5727,243,112057.88,2022-07-31 18:00:00
5728,52,23627.68,2022-06-26 18:00:00
5729,36,412473.8,2022-01-07 18:00:00
5730,34,92225.16,2022-03-08 12:00:00
5731,19,16619.46,2022-09-24 17:00:00
5732,64,86400.61,2022-01-11 01:00:00
5733,6,541567.06,2022-05-06 12:00:00
5734,72,169328.27,2022-04-28 01:00:00
5735,280,499533.99,2022-09-20 02:00:00
5736,266,267906.64,2022-02-15 14:00:00
5737,60,189499.04,2022-02-25 22:00:00
5738,165,49457.0,2022-02-08 21:00:00
5739,24,299683.64,2022-04-26 00:00:00
5740,210,414382.38,2022-10-09 06:00:00
5741,29,98234.74,2022-02-08 02:00:00
5742,10,54293.9,2022-03-03 12:00:00
5743,40,119550.18,2022-12-02 18:00:00
5744,240,189553.81,2022-08-24 09:00:00
5745,58,184707.57,2022-11-18 06:00:00
5746,24,49053.75,2022-01-14 04:00:00
5747,22,6654.4,2022-03-11 10:00:00
5748,15,83740.06,2022-02-09 16:00:00
5749,71,169904.83,2022-12-04 23:00:00
5750,37,51841.74,2022-05-17 12:00:00
5751,27,933151.08,2022-03-13 06:00:00
5752,45,111488.3,2022-03-14 08:00:00
5753,24,86077.17,2022-07-12 01:00:00
5754,117,315990.18,2022-01-25 19:00:00
5755,161,442710.57,2022-10-03 09:00:00
5756,22,123150.17,2022-02-27 20:00:00
5757,261,453339.61,2022-01-20 15:00:00
5758,178,38235.14,2022-01-05 18:00:00
5759,76,422995.55,2022-07-10 06:00:00
5760,27,20742.07,2022-03-29 15:00:00
5761,22,162092.9,2022-10-27 21:00:00
5762,79,52144.5,2022-08-13 15:00:00
5763,84,17958.14,2022-04-03 04:00:00
5764,68,238911.56,2022-03-30 08:00:00
5765,111,504114.29,2022-08-18 06:00:00
5766,113,13127.24,2022-06-15 14:00:00
5767,153,229505.4,2022-10-23 12:00:00
5768,46,569892.22,2022-08-10 21:00:00
5769,7,41136.03,2022-06-08 14:00:00
5770,23,87709.1,2022-03-06 14:00:00
5771,29,320113.28,2022-02-14 13:00:00
5772,32,743218.38,2022-05-05 21:00:00
5773,213,700826.29,2022-04-12 04:00:00
5774,224,35456.69,2022-08-28 04:00:00
5775,837,253135.35,2022-06-28 00:00:00
5776,2,52584.42,2022-03-02 14:00:00
5777,248,139555.08,2022-04-22 10:00:00
5778,13,136975.1,2022-04-01 10:00:00
5779,24,10908.33,2022-11-22 13:00:00
5780,302,143863.98,2022-08-03 12:00:00
5781,68,83929.83,2022-02-25 21:00:00
5782,249,603404.06,2022-07-11 00:00:00
5783,130,123323.31,2022-08-03 13:00:00
5784,324,171777.49,2022-09-26 06:00:00
5785,88,39013.94,2022-05-22 08:00:00
5786,193,22114.48,2022-09-23 08:00:00
5787,7,113508.45,2022-04-18 06:00:00
5788,4,56375.73,2022-07-16 15:00:00
5789,19,63036.56,2022-07-24 15:00:00
5790,25,613427.19,2022-05-31 21:00:00
5791,23,66198.2,2022-06-17 10:00:00
5792,57,451021.5,2022-10-15 11:00:00
5793,59,108321.38,2022-09-18 12:00:00
5794,74,41882.82,2022-03-23 09:00:00
5795,19,23731.68,2022-01-17 05:00:00
5796,72,1867.03,2022-08-04 19:00:00
5797,103,779894.82,2022-05-23 23:00:00
5798,20,52025.98,2022-01-25 05:00:00
5799,180,158528.7,2022-10-29 05:00:00
5800,113,249503.74,2022-06-02 09:00:00
5801,376,573951.39,2022-06-23 00:00:00
5802,27,6796.12,2022-03-16 20:00:00
5803,92,1300074.39,2022-08-14 23:00:00
5804,44,142114.13,2022-08-04 10:00:00
5805,45,59838.2,2022-06-29 22:00:00
5806,62,137275.71,2022-06-10 14:00:00
5807,13,47252.37,2022-04-02 07:00:00
5808,281,593038.26,2022-04-10 22:00:00
5809,93,154560.46,2022-06-11 17:00:00
5810,251,131339.47,2022-07-28 02:00:00
5811,137,178351.11,2022-10-05 09:00:00
5812,249,622067.34,2022-05-21 13:00:00
5813,148,10485.76,2022-06-13 18:00:00
5814,314,65587.04,2022-07-08 09:00:00
5815,188,73960.04,2022-04-30 00:00:00
5816,14,161252.98,2022-11-14 12:00:00
5817,13,76482.8,2022-01-29 14:00:00
5818,69,171075.71,2022-10-21 10:00:00
5819,171,163138.62,2022-11-24 00:00:00
5820,285,376827.2,2022-09-07 01:00:00
5821,37,122961.86,2022-03-16 12:00:00
5822,72,344209.03,2022-07-20 11:00:00
5823,83,276849.81,2022-08-08 04:00:00
5824,90,152572.63,2022-07-04 13:00:00
5825,31,68517.06,2022-01-26 15:00:00
5826,20,497937.56,2022-05-21 14:00:00
5827,159,83959.85,2022-09-28 08:00:00
5828,43,355733.28,2022-01-29 08:00:00
5829,100,254121.16,2022-10-20 14:00:00
5830,13,73866.24,2022-02-22 14:00:00
5831,27,17837.15,2022-08-18 04:00:00
5832,92,112325.61,2022-03-17 10:00:00
5833,22,901270.82,2022-08-09 05:00:00
5834,109,104227.86,2022-03-18 00:00:00
5835,3,19955.46,2022-09-13 21:00:00
5836,28,161913.83,2022-05-23 01:00:00
5837,65,35022.55,2022-04-04 12:00:00
5838,31,24527.44,2022-01-20 07:00:00
5839,5,99260.37,2022-08-20 14:00:00
5840,33,16894.37,2022-03-18 17:00:00
5841,37,50583.6,2022-08-15 11:00:00
5842,6,179606.73,2022-11-15 23:00:00
5843,24,364178.58,2022-09-15 13:00:00
5844,107,123240.2,2022-10-07 23:00:00
5845,21,58643.82,2022-04-30 18:00:00
5846,63,18922.63,2022-06-30 22:00:00
5847,27,185636.56,2022-07-13 08:00:00
5848,111,21192.59,2022-03-31 07:00:00
5849,26,220789.68,2022-05-25 02:00:00
5850,116,54882.84,2022-06-26 04:00:00
5851,12,67531.44,2022-10-07 01:00:00
5852,12,663455.48,2022-06-19 04:00:00
5853,41,1358.55,2022-11-07 17:00:00
5854,316,337371.02,2022-10-31 14:00:00
5855,39,331211.33,2022-10-05 20:00:00
5856,43,147604.65,2022-06-19 16:00:00
5857,69,51374.57,2022-01-31 23:00:00
5858,310,142207.02,2022-06-13 00:00:00
5859,93,66578.77,2022-04-27 11:00:00
5860,108,54066.98,2022-05-13 06:00:00
5861,296,100704.78,2022-02-14 06:00:00
5862,31,112254.79,2022-09-26 04:00:00
5863,18,486629.06,2022-03-25 19:00:00
5864,388,126237.93,2022-09-06 08:00:00
5865,153,110268.55,2022-09-05 09:00:00
5866,85,241746.4,2022-07-30 13:00:00
5867,26,130335.85,2022-01-09 04:00:00
5868,26,53539.17,2022-11-27 04:00:00
5869,25,98593.84,2022-03-20 03:00:00
5870,386,291125.33,2022-03-04 15:00:00
5871,65,15091.29,2022-04-22 12:00:00
5872,64,98959.59,2022-02-11 02:00:00
5873,48,28256.63,2022-06-22 05:00:00
5874,111,33398.07,2022-09-07 00:00:00
5875,144,718906.3,2022-10-15 20:00:00
5876,470,804788.98,2022-09-26 20:00:00
5877,90,502655.6,2022-07-12 01:00:00
5878,116,200520.35,2022-09-04 06:00:00
5879,29,16112.72,2022-08-09 18:00:00
5880,27,114581.23,2022-02-25 09:00:00
5881,37,44534.71,2022-04-06 07:00:00
5882,172,250434.77,2022-04-23 13:00:00
5883,362,139160.25,2022-04-02 03:00:00
5884,29,606087.72,2022-05-20 06:00:00
5885,259,158877.7,2022-10-15 15:00:00
5886,762,489843.95,2022-06-02 06:00:00
5887,196,10427.71,2022-07-17 11:00:00
5888,62,668049.36,2022-10-03 23:00:00
5889,154,613385.44,2022-06-01 01:00:00
5890,22,90002.27,2022-06-10 04:00:00
5891,308,47565.91,2022-02-14 09:00:00
5892,42,541925.8,2022-05-08 11:00:00
5893,126,163712.86,2022-03-24 12:00:00
5894,309,62871.19,2022-07-28 10:00:00
5895,585,605342.05,2022-05-29 19:00:00
5896,246,476681.16,2022-05-27 14:00:00
5897,52,31752.11,2022-09-07 00:00:00
5898,17,648558.5,2022-06-23 13:00:00
5899,33,303260.67,2022-08-07 07:00:00
5900,17,51512.13,2022-01-20 22:00:00
5901,28,259075.48,2022-10-30 05:00:00
5902,27,326918.64,2022-11-06 11:00:00
5903,15,138481.02,2022-04-01 00:00:00
5904,141,1077785.22,2022-04-09 23:00:00
5905,146,609669.87,2022-08-29 06:00:00
5906,94,360669.79,2022-04-25 20:00:00
5907,9,150514.91,2022-04-18 00:00:00
5908,72,218063.45,2022-02-22 21:00:00
5909,51,47365.15,2022-06-09 21:00:00
5910,6,9842.23,2022-08-26 14:00:00
5911,910,583407.91,2022-04-21 03:00:00
5912,77,140596.27,2022-10-02 19:00:00
5913,191,142756.87,2022-08-05 12:00:00
5914,9,164910.6,2022-01-26 22:00:00
5915,3,58448.69,2022-04-26 14:00:00
5916,10,111758.95,2022-05-07 04:00:00
5917,749,1141310.61,2022-08-18 17:00:00
5918,93,140853.19,2022-05-26 00:00:00
5919,77,230886.58,2022-05-14 06:00:00
5920,799,44175.04,2022-07-22 06:00:00
5921,26,76893.97,2022-08-28 14:00:00
5922,33,106915.91,2022-04-08 06:00:00
5923,99,24419.76,2022-09-27 09:00:00
5924,12,40687.89,2022-02-17 05:00:00
5925,24,222638.98,2022-06-27 20:00:00
5926,31,87757.39,2022-03-28 09:00:00
5927,7,159815.36,2022-02-13 00:00:00
5928,22,6670.14,2022-01-18 01:00:00
5929,61,100187.06,2022-06-05 18:00:00
5930,115,455609.32,2022-08-20 23:00:00
5931,41,96427.34,2022-07-25 19:00:00
5932,19,118339.94,2022-11-05 15:00:00
5933,31,276201.03,2022-09-10 23:00:00
5934,83,354325.35,2022-04-03 16:00:00
5935,220,64114.98,2022-02-21 20:00:00
5936,434,155145.55,2022-03-02 12:00:00
5937,7,86153.54,2022-04-17 04:00:00
5938,188,67822.49,2022-04-10 14:00:00
5939,108,1291693.19,2022-07-29 05:00:00
5940,40,103652.93,2022-06-30 20:00:00
5941,33,101243.78,2022-10-30 08:00:00
5942,40,589672.32,2023-01-07 17:00:00
5943,103,1378191.15,2022-08-30 16:00:00
5944,449,226352.44,2022-08-27 04:00:00
5945,31,146609.64,2022-07-26 10:00:00
5946,86,131209.66,2022-07-09 18:00:00
5947,57,84488.28,2022-08-08 23:00:00
5948,90,1647083.45,2022-08-31 03:00:00
5949,30,363040.0,2022-08-28 16:00:00
5950,339,112074.26,2022-10-21 12:00:00
5951,73,276273.53,2022-08-29 03:00:00
5952,10,16198.25,2022-02-17 03:00:00
5953,55,5728.16,2022-04-13 04:00:00
5954,9,2309.24,2022-03-16 09:00:00
5955,320,19577.49,2022-10-27 05:00:00
5956,7,55779.28,2022-11-01 06:00:00
5957,20,40561.09,2022-04-01 05:00:00
5958,79,82355.25,2022-05-27 14:00:00
5959,5,36316.41,2022-01-30 06:00:00
5960,105,1065971.25,2022-03-02 05:00:00
5961,91,386220.07,2022-08-03 03:00:00
5962,26,156249.24,2022-07-10 13:00:00
5963,32,70356.74,2022-03-28 01:00:00
5964,493,736547.15,2022-07-11 09:00:00
5965,78,35023.59,2022-10-05 16:00:00
5966,254,319887.81,2022-01-31 03:00:00
5967,25,499595.0,2021-12-30 17:00:00
5968,7,369077.06,2022-05-13 08:00:00
5969,35,659768.57,2022-03-24 07:00:00
5970,9,128075.45,2022-04-08 14:00:00
5971,6,36119.55,2022-04-08 20:00:00
5972,180,287271.04,2022-12-16 15:00:00
5973,8,30293.9,2022-11-14 22:00:00
5974,27,43541.71,2022-04-09 18:00:00
5975,179,986904.68,2022-01-10 23:00:00
5976,14,571264.3,2022-04-04 03:00:00
5977,32,90409.03,2022-02-23 21:00:00
5978,79,329768.9,2022-09-08 09:00:00
5979,281,752180.34,2022-10-09 10:00:00
5980,268,81206.0,2022-03-17 14:00:00
5981,379,129688.88,2022-05-05 14:00:00
5982,31,229041.44,2022-05-26 02:00:00
5983,6,67370.43,2022-05-22 22:00:00
5984,64,159163.92,2022-05-09 00:00:00
5985,256,539307.84,2022-03-31 20:00:00
5986,43,720333.35,2022-05-31 10:00:00
5987,83,620401.02,2022-02-22 04:00:00
5988,23,260172.72,2022-05-17 08:00:00
5989,240,25432.06,2022-01-29 12:00:00
5990,25,68449.05,2022-04-11 19:00:00
5991,7,149494.57,2022-07-30 02:00:00
5992,277,179209.99,2022-03-12 03:00:00
5993,174,95016.02,2022-10-13 14:00:00
5994,31,11987.15,2022-03-04 19:00:00
5995,156,107222.14,2022-08-31 18:00:00
5996,24,135483.62,2022-10-30 17:00:00
5997,130,127419.39,2022-09-27 10:00:00
5998,354,33155.23,2022-05-04 20:00:00
5999,9,45277.38,2022-08-30 00:00:00
6000,14,271668.32,2021-12-31 01:00:00
6001,104,285118.16,2022-04-03 16:00:00
6002,78,325289.67,2022-01-22 12:00:00
6003,42,197857.92,2022-06-30 20:00:00
6004,45,47040.92,2022-03-08 07:00:00
6005,25,101382.91,2022-08-26 06:00:00
6006,30,56975.23,2022-03-12 20:00:00
6007,19,145934.59,2022-09-07 22:00:00
6008,37,121339.27,2022-06-07 11:00:00
6009,28,507730.75,2022-05-04 09:00:00
6010,31,139081.65,2022-05-26 12:00:00
6011,4,21705.63,2022-04-09 11:00:00
6012,133,351395.51,2022-04-22 13:00:00
6013,29,15982.17,2022-10-03 07:00:00
6014,29,176304.28,2022-08-08 21:00:00
6015,145,354657.91,2022-05-13 00:00:00
6016,115,1436237.09,2022-07-08 17:00:00
6017,6,274624.94,2022-08-24 12:00:00
6018,46,54155.29,2022-03-11 21:00:00
6019,92,17644.64,2022-04-17 16:00:00
6020,29,298111.02,2022-07-24 08:00:00
6021,95,36462.54,2022-10-18 15:00:00
6022,122,287536.98,2022-04-09 20:00:00
6023,30,186720.74,2022-05-30 08:00:00
6024,12,119033.76,2022-08-08 22:00:00
6025,9,21639.64,2022-01-24 05:00:00
6026,5,37678.29,2022-06-09 14:00:00
6027,23,49778.7,2022-07-10 17:00:00
6028,152,374117.38,2022-03-20 07:00:00
6029,69,226304.72,2022-05-07 00:00:00
6030,13,52493.51,2022-03-04 19:00:00
6031,151,506942.09,2022-09-20 17:00:00
6032,93,149297.14,2022-11-06 17:00:00
6033,95,326225.56,2022-05-12 08:00:00
6034,6,108482.06,2022-03-05 21:00:00
6035,2,12329.66,2022-10-20 16:00:00
6036,56,1114613.75,2022-02-18 08:00:00
6037,16,198038.08,2022-03-24 08:00:00
6038,66,50060.97,2022-03-07 08:00:00
6039,63,192380.13,2022-05-27 13:00:00
6040,7,26398.88,2022-02-23 13:00:00
6041,89,196017.64,2022-09-28 15:00:00
6042,71,403454.03,2022-04-24 23:00:00
6043,10,57960.57,2022-06-19 00:00:00
6044,62,368700.4,2022-05-18 00:00:00
6045,3,57137.43,2022-04-22 07:00:00
6046,185,264491.12,2022-05-30 04:00:00
6047,69,328331.51,2022-03-25 06:00:00
6048,137,64520.78,2022-07-14 19:00:00
6049,98,133396.01,2022-07-10 09:00:00
6050,122,130905.17,2022-10-18 06:00:00
6051,7,47096.17,2022-07-07 21:00:00
6052,26,43230.77,2022-10-27 20:00:00
6053,101,55015.58,2022-08-13 10:00:00
6054,34,23198.44,2022-06-22 11:00:00
6055,41,88444.66,2022-09-15 06:00:00
6056,6,96530.95,2022-08-10 03:00:00
6057,43,105441.87,2022-06-02 00:00:00
